,index,Date,City,State,Country,Type,Seconds,Duration,Description,Date added,Lat,Lon
784,55079,7/11/2012 22:00,grimsby (canada),on,ca,fireball,300,3-5 minutes,Two fireballs seen near Toronto slow and then rise straight up and dissappear.,8/5/2012,43.2,-79.55
785,55082,7/11/2012 22:30,cornwall (canada),on,ca,sphere,2700,45 minutes,3 Orange Spheres,8/5/2012,46.24,-63.21
786,55102,7/11/2013 23:00,st. catherines (canada),on,ca,cigar,60,60 seconds,3 UFO&#39s spotted in the St.Catherines skies,7/14/2013,43.166667,-79.233333
787,55128,7/1/1960 19:00,windsor (canada),on,ca,other,900,12-15 minutes,Humming object with domed upper portion&#44 flat bottom&#44 numerous lights of multiple colors&#44 3 witnesses,8/11/2004,45.583333,-72.0
788,55130,7/1/1960 22:00,midland (canada),on,ca,disk,1020,17 minutes,4 disc shapped crafts over Gerogen Bay ont.,11/19/2012,44.75,-79.9
789,55194,7/1/1975 16:00,toronto (canada),on,ca,other,7200,1 or 2 hours?,Sphere with Lion&#39s Head Hatch lands - I&#39m swtiched off and lose time.,2/18/2001,43.666667,-79.416667
790,55207,7/1/1977 02:00,kitchener (canada),on,ca,sphere,120,2 minutes,A small circular craft with rotating lights around its center,12/12/2011,43.45,-80.5
791,55248,7/1/1980 22:30,gravenhurst (canada),on,ca,circle,60,1 minute,Round fire ball just over the top of the treeline.,1/16/2014,44.916667,-79.366667
792,55255,7/1/1982 21:00,oxdrift (canada),on,ca,disk,900,15 minutes,I saw something in the sky one night when I was a child and I do not know what it could have been.,9/17/2003,49.816667,-92.983333
793,55275,7/1/1987 20:30,niagara falls (canada),on,ca,other,21600,2 evenings,The summer of 1987 was the time the stars themselves came out to dance&#33,11/26/2003,43.1,-79.05
794,55365,7/1/1996 22:00,parry sound (north of) (canada),on,ca,circle,5,5 secs,I saw 2 object&#44 the exact same appearance/size as a star circle each other.,12/2/2000,45.333333,-80.033333
795,55378,7/1/1998 01:35,st. catharines (canada),on,ca,formation,17,17 seconds,Four round lights traveling in a diamond formation traveling at a very high rate of speed. All four lights appeared attached to a small,12/2/2000,43.166667,-79.233333
796,55396,7/1/1999 20:00,toronto (canada),on,ca,egg,240,4 minutes,Eliptical orange object getting bigger and smaller,8/5/2001,43.666667,-79.416667
797,55416,7/1/2000 04:30,ottawa (canada),on,ca,,300,5 min,Case.Visit. We live in a highrise in Ottawa.28 of june walking outside approximately 11 clock pm we saw a large light in the sky roughl,12/2/2000,45.416667,-75.7
798,55453,7/1/2002 01:30,huntsville (canada),on,ca,oval,3,2-3 sec,I thought it was a shooting star.,7/26/2002,45.333333,-79.216667
799,55481,7/1/2004 22:20,pickering (canada),on,ca,unknown,1200,20 min,Directly overhead many star like items some very bright some faint in brightness.They were moving iraticly east to west&#44 then back,7/8/2004,43.866667,-79.033333
800,55490,7/1/2005 17:00,manotick (canada),on,ca,unknown,10,8-10 seconds,Two shiny lights/objects dancing on the edge of&#44 or in&#44 a thunderstorm.,7/5/2005,45.24,-75.68
801,55504,7/1/2006 23:30,kincardine (canada),on,ca,circle,600,10 minutes,it was a small reg/orange/yellow/white ball simply floating on the horizon. after about 10 minutes it vanished and is no where to be se,10/30/2006,44.166667,-81.633333
802,55518,7/1/2008 00:25,guelph (canada),on,ca,chevron,2400,40 minutes,two craft dropping from the sky maybe chasing a meteor? and then rejoining as one and disappearing,7/5/2008,43.55,-80.25
803,55530,7/1/2009 07:00,oakville (canada),on,ca,fireball,2,2 seconds,Fast bright object flies through semi-bright skies,8/24/2010,43.433333,-79.666667
804,55554,7/1/2010 21:40,hastings (canada),on,ca,fireball,300,5 min,Fireball observed July 1st Canada Day evening just before fireworks&#44 crossing sky slightly upwards&#44 south south east then disappearing.,7/10/2010,44.3,-77.95
805,55561,7/1/2010 22:30,sudbury (canada),on,ca,circle,900,15 minutes,Sudbury Ontario 2 orange orbs appear for 15 minutes on Canada Day.,7/19/2010,46.5,-80.966667
806,55562,7/1/2010 22:37,newmarket (canada),on,ca,fireball,120,2 minutes,This low flying object emitted no sound but lots of orangey&#44 fire ball like light.,7/6/2010,44.05,-79.45
807,55568,7/1/2011 00:00,mount forest (canada),on,ca,fireball,600,10 minutes,Round glowing fire like ball in Ontario.,2/21/2014,43.966667,-80.733333
808,55593,7/1/2011 22:30,st. catharines (canada),on,ca,sphere,1200,20 minutes,Orange orbs over lake ontario canada,7/17/2011,43.166667,-79.233333
809,55598,7/1/2011 23:45,niagara falls (canada),on,ca,flash,1,1 sec,((HOAX??))We both saw a round object&#44 flying from south to north. ((NUFORC Note:  Date is flawed.  Possible hoax?  PD)),8/7/2011,43.1,-79.05
810,55606,7/1/2012 11:00,st. catharines (canada),on,ca,fireball,30,30 seconds,Strange lights seen over st. catharines ontario,7/4/2012,43.166667,-79.233333
811,55614,7/1/2012 21:45,peterborough (canada),on,ca,light,600,10 minutes,Strange orange lights in Peterborough&#44 Ontario,8/5/2012,44.3,-78.333333
812,55623,7/1/2012 23:00,bath (canada),on,ca,other,1200,20 minutes,Orange Lights in the sky,7/4/2012,44.183333,-76.766667
813,55624,7/1/2012 23:00,niagara falls (canada),on,ca,cigar,40,30-40 seconds,Aircraft with pinkish pulsating light travelling in straight line.,7/4/2012,43.1,-79.05
814,55626,7/1/2012 23:30,windsor (canada),on,ca,fireball,60,1 minute,Orange/red flickering object over Windsor&#44 Ontario,8/5/2012,45.583333,-72.0
815,55628,7/1/2012 23:45,thunder bay (canada),on,ca,circle,600,10 minutes,Bright fireball in the sky,8/19/2012,48.4,-89.233333
816,55724,7/12/2002 14:45,barrie (canada),on,ca,circle,300,5 minutes,Circular white/silver object appeared in flash of light&#44 hid still in cloud&#44 then in  flash of light disappeared.,7/26/2002,44.383333,-79.7
817,55735,7/12/2003 18:00,toronto (canada),on,ca,oval,1800,roughly 30 minutes,Object over Lake Ontario - Toronto area     ((NUFORC Note:  Turns out to be blimp.  PD)),7/16/2003,43.666667,-79.416667
818,55743,7/12/2004 02:00,dryden (canada),on,ca,light,360,5-6 minuits,V shaped craft spotted in day&#44 followed by 3 consecutive nights of low altitude bright lights tracking across the sky.,7/25/2004,49.783333,-92.833333
819,55755,7/12/2004 23:30,oakville (canada),on,ca,light,7200,1/2 hour+,Bright flashing light north of Dundas St. in Oakville - Anyone notice this?,7/25/2004,43.433333,-79.666667
820,55827,7/12/2009 23:43,barrie (canada),on,ca,cigar,120,2 minutes,my brother in law and I were outside on the back deck talking and I saw what I thought was a falling star. It was a light orange colour,8/5/2009,44.383333,-79.7
821,55856,7/12/2012 17:50,elmira (canada),on,ca,cigar,240,4 minutes,Orange cigar shaped object hovering in farmers field&#44 no noise and then takes off.,8/5/2012,46.433333,-62.066667
822,55872,7/12/2013 17:00,kitchener (canada),on,ca,circle,4,3-4 seconds,5:00 pm Kitchener at Lancaster and Bridgeport area craft seen darting across sky at high speed.,7/14/2013,43.45,-80.5
823,55879,7/12/2013 21:40,ajax (canada),on,ca,teardrop,5,3-5 seconds,Bright orange lights falling towards the ground.,7/14/2013,43.85,-79.016667
824,55880,7/12/2013 21:40,toronto (canada),on,ca,cylinder,5,5 second,A bright green light in the shape of a cylinder&#44 was heading down to earth&#44 it slowed down and then sprang upward into the sky and disa,7/14/2013,43.666667,-79.416667
825,55882,7/12/2013 21:45,st. catharines (canada),on,ca,cylinder,40,40 seconds,This bright pink object was like an old 3 stage colapsable telescope silently floating&#44 translucent and up and down with bigger section,7/22/2013,43.166667,-79.233333
826,55883,7/12/2013 21:50,milton (canada),on,ca,sphere,3,3 seconds,A greenish whitish sphere crossed low on the horizon just as a plane was flying over it.,7/14/2013,46.3,-63.216667
827,55968,7/13/2003 11:45,hensall (north of) (canada),on,ca,cigar,5,5 seconds,Cigar-shaped object seen north of Hensall Ontario&#44 crossing the road (at a distance) while driving on Hwy 4,7/16/2003,43.433333,-81.5
828,55972,7/13/2003 16:00,waterloo (canada),on,ca,changing,2400,40 minutes,3 spheres&#44 changing colours and shape&#44 moving among the clouds,7/16/2003,45.35,-72.516667
829,56006,7/13/2005 23:37,toronto (canada),on,ca,disk,120,2 minutes,An glowing orange object appeared right in front of me right before my very eyes&#33&#33&#33,7/15/2005,43.666667,-79.416667
830,56171,7/13/2013 22:30,ottawa (canada),on,ca,formation,600,10 minutes,20 Gold lights. Formation over Ottawa.,7/14/2013,45.416667,-75.7
831,56172,7/13/2013 22:30,toronto (canada),on,ca,light,600,10 minutes,Cluster of orange lights&#44 flying close together head north dispersing&#44 about 7-10 lights.,7/14/2013,43.666667,-79.416667
832,56244,7/14/2001 23:30,mississauga (toronto) (canada),on,ca,chevron,10,10 sec,5 Chevron shaped objects flying in V pattern,8/5/2001,43.15,-79.5
833,56248,7/14/2002 03:30,st. catharines (canada),on,ca,light,120,2 minutes,bright light cruses through canada,7/26/2002,43.166667,-79.233333
834,56255,7/14/2002 23:30,windsor (canada),on,ca,circle,300,5 min,light off and on different speeds,7/26/2002,45.583333,-72.0
835,56262,7/14/2004 00:00,toronto (canada),on,ca,light,10,10 secs,Three not particularly exciting events recounted just for the record:,9/9/2004,43.666667,-79.416667
836,56264,7/14/2004 03:40,burlington (canada),on,ca,changing,4800,1hour20min,It appeared out of nowhere and glowed like an ember only to turn into a hazey cigar and zig zag then back to a star shape.,7/25/2004,43.316667,-79.8
837,56270,7/14/2004 20:00,ajax (canada),on,ca,other,1.5,1.5seconds,thick beam of greenish light that did not taper lasted about 1.5 to 3 seconds,12/16/2005,43.85,-79.016667
838,56288,7/14/2005 23:45,scarborough (canada),on,ca,chevron,20,15 or 20 seconds,Chevron shaped craft (one or more) Scarborough Ontario Canada July 14&#44 2005 23:45pm East to West almost parallel to Lake Ontario,7/15/2005,43.75,-79.2
839,56296,7/14/2006 17:00,brampton (canada),on,ca,oval,15,15 seconds,It flew slowly then suddenly very fast and dissapeared.  ((NUFORC Note:  Probable hoax.  Paucity of information provided.  PD)),10/30/2006,43.683333,-79.766667
840,56322,7/14/2008 03:20,brampton (canada),on,ca,other,180,3 minutes,Small single light the size of a small star moved at a moderate speed very high up then glowed very very brightly and dimmed quickly,8/12/2008,43.683333,-79.766667
841,56355,7/14/2010 22:44,brampton (canada),on,ca,fireball,1,approx 1 sec,Noticed a blue fireball and cloud/chem trail in the sky,8/24/2010,43.683333,-79.766667
842,56401,7/14/2012 22:45,oakville (canada),on,ca,fireball,300,5 minutes,6-7 orange fireballs seen over Oakville&#44 ontario,8/5/2012,43.433333,-79.666667
843,56415,7/14/2013 19:30,pickering (canada),on,ca,rectangle,300,3-5 minutes,Black rectangle floating in the air motionless&#44 then flew away.,8/30/2013,43.866667,-79.033333
844,56463,7/15/1954 22:00,new toronto (canada),on,ca,circle,600,10 minutes,it was a white round object which was the same sizes as the full moon,6/12/2002,43.6,-79.5
845,56507,7/15/1965 03:30,cambridge (canada),on,ca,circle,1800,20-30 min,As large as the harvest moon on the ground&#44and the same colour,9/17/2003,43.383333,-80.31666700000001
846,56560,7/15/1971 11:00,toronto (canada),on,ca,fireball,3,3 seconds,various coloured fireball emitting sparks and totally silent,5/15/2006,43.666667,-79.416667
847,56592,7/15/1974 19:30,matheson (canada),on,ca,sphere,3,3 seconds,Big Orange sphere traveling very high rate of speed&#44no noise like a sonic boom&#44no vapor trail left&#44no descending like something falling,6/12/2002,48.533333,-80.466667
848,56599,7/15/1975 00:00,ottawa (canada),on,ca,circle,300,5 minutes,Returng home about midnight I encountered a meter diameter sphere hovering about 10 ft over the road.,12/2/2000,45.416667,-75.7
849,56600,7/15/1975 00:00,ottawa (canada),on,ca,sphere,600,10 minutes,Low Level Brightly Lighted Sphere Hovering in a Residential Neighbourhood,7/4/2012,45.416667,-75.7
850,56718,7/15/1985 23:00,belleville (near) (canada),on,ca,disk,180,2-3 minutes,Outside of Belleville&#44 a large disc flew toward us&#44 hovered in mid air for a couple minutes then flew away.,9/4/2003,44.166667,-77.383333
851,56726,7/15/1986 21:30,elmvale (canada),on,ca,light,1200,20 min.,Flew with purpose as if it were pre-programmed,10/8/2007,44.583333,-79.866667
852,56759,7/15/1990 16:30,scarborough (canada),on,ca,chevron,900,15 mins.,Black&#44 extremely high&#44 stationary for duration seen&#44 clear day&#44 no visible lights or flashes&#44 similar in shape to stealth aircraft&#44 no,12/2/2000,43.75,-79.2
853,56820,7/15/1995 23:30,algonquin park (canada),on,ca,flash,480,6-8 minutes,high speed back-and-forth movement; merging of many craft; craft respons to flashlight with its own beam,3/11/2006,45.55,-78.6
854,56848,7/15/1997 14:00,toronto (canada),on,ca,disk,15,15 secs,A grey saucer like craft no lights &#44 seen in daylight in downtown Toronto.,11/20/2002,43.666667,-79.416667
855,56914,7/15/2000 03:15,guelph (canada),on,ca,light,30,20-30sec,Bright light moving from SSW to NNE that pulsed slowly from cool blue to brilliant white.,12/2/2000,43.55,-80.25
856,56916,7/15/2000 09:00,windsor (canada),on,ca,,259200,3 days,Woke up to a circular dounut shaped bruise on my left bicep which was NOT there when I went to bed&#33,2/18/2001,45.583333,-72.0
857,56917,7/15/2000 13:00,amherstburg (canada),on,ca,sphere,30,30 sec.,Saw a cluster of silver orbs standing stationary in the sky in broad daylight &#44while on our motorcycle .I told my husband and he looked,9/6/2002,42.1,-83.1
858,57023,7/15/2003 15:00,waterdown (canada),on,ca,cigar,300,5 minutes,Cigar shaped object spotted by Canadian teachers in Ontario,5/4/2004,43.333333,-79.883333
859,57076,7/15/2005 19:00,port dover (canada),on,ca,cylinder,60,1 minute approx.,Large&#44 bright&#44 metallic&#44 capsule-shaped object disappeared slowly into mysterious cloud or slit in the sky.,5/15/2006,42.783333,-80.2
860,57082,7/15/2005 22:00,guelph (canada),on,ca,unknown,15,15 sec.,4 reports of unknown objects,2/1/2007,43.55,-80.25
861,57102,7/15/2006 13:00,port dover (canada),on,ca,disk,120,2 mins,Only there for a short time,3/19/2009,42.783333,-80.2
862,57151,7/15/2008 15:00,fort erie (canada),on,ca,light,10,about 10 secs.,the first time I ever saw anything like this,8/12/2008,42.9,-78.93333299999999
863,57237,7/15/2012 01:30,oakville (canada),on,ca,light,120,2 minutes,Orange Light in northeast Oakville Ontario 15-July-2012 - 1:30PM,8/5/2012,43.433333,-79.666667
864,57325,7/16/2002 23:00,white river (canada),on,ca,light,300,5 minutes,Starlike object traversing night sky,12/3/2004,48.583333,-85.283333
865,57454,7/16/2011 23:00,grand bend (canada),on,ca,disk,1200,20 min,3 orange lights appearing at different times&#44 all doing the exact same thing near Grand Bend&#44 Canada,8/7/2011,43.316667,-81.75
866,57483,7/17/1960 22:00,bedford (canada),on,ca,disk,30,20-30 seconds,Iridescent blue light passes over farmer at tree top level on a summer night in the early 60s,6/12/2008,45.116667,-72.983333
867,57545,7/17/2003 02:00,windsor (canada),on,ca,circle,2400,40 minutes,A bright pulsating white light  near the moon....,7/23/2003,45.583333,-72.0
868,57747,7/18/1998 23:22,kingston (canada),on,ca,other,10,10seconds approx,We were siting with friends on their patio when I looked up and saw what appeared to be a star heading off just off the tip of the top,12/2/2000,44.233333,-76.483333
869,57784,7/18/2003 13:58,thunder bay (canada),on,ca,light,60,1 minute,A round green/orange light that was stationary than sped off quickly and disappeared without a sound.,7/23/2003,48.4,-89.233333
870,57785,7/18/2003 17:40,scarborough (canada),on,ca,rectangle,120,2 minutes,Flashing Flat Silver Rectangle,7/28/2010,43.75,-79.2
871,57797,7/18/2004 12:00,toronto (canada),on,ca,flash,2,seconds,Blue flash on a sunny day??,3/11/2006,43.666667,-79.416667
872,57804,7/18/2005 09:34,oakville (canada),on,ca,chevron,300,about 5 minutes,Glad to have come across this site so I can recount what I and two other guys saw last year. I was at work and I stepped out for a,7/16/2006,43.433333,-79.666667
873,57916,7/18/2012 00:00,kitchener (canada),on,ca,fireball,3,0:03,Light over Kitchener Ontario July 18 midnight,8/5/2012,43.45,-80.5
874,58007,7/19/2001 20:15,pickering (canada),on,ca,cylinder,60,1 minute,At 8:15PM July 19&#44 2001 myself and a witness observed an object fly across the sky directly above that appeared to be a jet aircraft si,8/5/2001,43.866667,-79.033333
